USDAInspectionNumber,StoredCropID,PlantedCropID,StorageBinID,isEstimated,PercentOfHarvestedYield,PercentBruiseFree,PercentSixOz,PercentSoftRot,PercentTenOz,PercentUndersize,PercentUnusable,PercentUSDA1,SpecificGravity,PercentHollow,PercentInternalDiscolored,PercentMechanicalDamaged,PercentPinkEye,PercentPitScab
4780001,C7D55324-1FAB-4556-961D-4B1BE8A2F14C,F0413B80-AC6D-4050-8752-3DAF540B89EC,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,1,0.56157452,0.8,0.636,0.023,0.359,0.009,0.226,0.714,1.0818,0.178,0,0,0.012,0
4780002,C7D55324-1FAB-4556-961D-4B1BE8A2F14C,F0413B80-AC6D-4050-8752-3DAF540B89EC,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,1,0.182659175,0.8,0.636,0.023,0.359,0.009,0.226,0.714,1.0818,0.178,0,0,0.012,0
4782,85F5D844-2274-4B97-8D3C-9831207C2110,874C9534-64F5-4B72-942D-2835C4E553F9,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,0,0.172697775,0.716,0.59,0.075,0.298,0.011,0.205,0.72,1.0974,0.093,0,0.003,0.017,0.002
4783,73630278-8A11-410C-BF13-B8ABF36B4A12,DF648429-0794-4D30-8639-A16E1ED8036C,00C6123F-413E-4BDB-9E83-8DE289DD0F8E,0,0.205006778,0.835,0.672,0.065,0.402,0.013,0.167,0.736,1.0853,0.085,0,0.001,0.01,0
4784,73EAAB84-A0AD-438A-AD2B-CEDDCA3844C7,85EC3A53-C0C1-4DBE-A670-8B85DDAEEC29,F45EF324-714D-4015-B88D-A46D537D515E,0,0.144903131,0.752,0.653,0.045,0.33,0.008,0.143,0.768,1.0791,0.039,0.007,0.006,0.038,0
4785,67216308-5B2C-4CF7-B578-EFB392F8A8CE,E93072ED-07B4-40CB-A22E-8689663CB0FB,4AA523AA-163E-460A-BA6B-20C2D25E057D,0,0.180685878,0.821,0.462,0.012,0.134,0.041,0.098,0.86,1.0975,0.052,0,0,0.004,0
4786,BA012C15-D445-4708-85CD-E29E0D71E949,2DF7DA7D-4640-4715-BCD6-C8D24E1E3535,7AB433AC-A76D-4162-BCE7-AD20723AE24C,0,0.230109731,0.81,0.704,0.012,0.341,0.017,0.027,0.897,1.085,0.002,0,0,0.009,0
4787,44D67ACE-F749-41B1-A6E6-767E4B92FAD9,A36893F8-813A-4D56-8D06-3DD0D0ED9C06,2534CBD7-4F2B-4B48-BD85-D72F0931C79F,0,0.475264721,0.717,0.617,0.071,0.293,0.009,0.175,0.725,1.0841,0.086,0,0,0.007,0
4788,C7C1092B-CD28-49C8-BB7F-F8246CFD26E9,DC5A3A0C-103A-4DAB-BB2C-716F949681A7,051997C9-EA95-417D-BABB-B1A5F6F687FA,0,0.460739926,0.682,0.672,0.057,0.358,0.009,0.138,0.74,1.0928,0.025,0,0,0.015,0.007
4789,5C20A50B-FC7B-44DB-9FCC-C4DB5559C944,744C00AA-787E-4D60-9329-35ED5006620A,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,0,0.171565144,0.792,0.633,0.03,0.354,0.018,0.228,0.672,1.0847,0.165,0,0,0.021,0
4790,01E322B8-33AC-4BEC-BC5E-8FF68D099553,5B48F873-B988-4977-A097-4F154E4C6185,716B26B8-3D60-4A4D-8BD9-93FEC64B5848,0,0.189087507,0.877,0.711,0.009,0.245,0.011,0.113,0.83,1.0877,0.087,0,0,0.013,0
4791,D1EC0D80-D0E3-4E3D-AE2A-C105FF9A4777,F671E810-0A39-401B-8B97-EA9CF76C6912,316A6EFD-F938-46A5-80FE-2B99066C1062,0,0.203998466,0.938,0.553,0.008,0.191,0.041,0.019,0.95,1.0881,0,0,0,0.006,0
4792,BB36A373-F3DA-46D4-AEAC-13A603314739,7EB34E2C-5E24-4162-ADC5-76F0708A2C9D,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,0,0.415466541,0.797,0.567,0.04,0.176,0.029,0.074,0.827,1.0849,0.008,0,0,0.013,0.004
4793,75F7C9AF-3F60-4509-A3F1-9F59FCECBC32,33E4A8FC-E942-4101-8019-236FE1C2457A,DC101218-7A6A-416E-A880-4837DE382B2F,0,1,0.818,0.748,0.057,0.469,0.009,0.137,0.74,1.0812,0.014,0,0.002,0.038,0
4794,5EBF8C34-AFD2-450C-99FA-DBA256C0D29A,2530A9B6-69F4-49E4-9A17-9853BF949A49,ED19D11D-62B6-48B4-9A0F-7C21A91B45D8,0,0.246378645,0.847,0.695,0.027,0.361,0.022,0.047,0.853,1.0853,0,0,0,0.008,0
4703,5AF01A84-A238-4B27-B659-CFBCB09A4DFE,FBC986B1-A0DF-45DA-B7BD-C149A7EC5A3C,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,0,0.272587962,0.529,0.625,0.015,0.286,0.025,0.151,0.611,1.0841,0.083,0,0,0.001,0
4798001,01E322B8-33AC-4BEC-BC5E-8FF68D099553,5B48F873-B988-4977-A097-4F154E4C6185,716B26B8-3D60-4A4D-8BD9-93FEC64B5848,1,0.119770884,0.877,0.696,0.012,0.262,0.013,0.045,0.886,1.0845,0.017,0,0,0.004,0.003
4795,B1D48640-E0DC-4F63-8EC3-DD0E2CCB05F1,46462561-83B2-46D4-B921-235F89A71CD5,4AA523AA-163E-460A-BA6B-20C2D25E057D,0,0.442076229,0.78,0.414,0.017,0.081,0.048,0.118,0.768,1.095,0.059,0,0,0,0
4796,FA98A183-A9FB-4591-A592-049C94A168C2,D23767EC-9273-4703-AFBC-27E96340B935,4AA523AA-163E-460A-BA6B-20C2D25E057D,0,1,0.815,0.457,0.019,0.107,0.044,0.09,0.764,1.0925,0.031,0,0,0,0
4797,3C964087-FC95-46ED-B069-170D98050923,F65A6FB4-460E-45EB-92AC-40EA92AB8C7D,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,0,0.233214637,0.814,0.567,0.012,0.244,0.036,0.085,0.762,1.0934,0.003,0,0,0,0.004
4798,A50FA1DA-C308-41FD-9412-EE173DC995F0,5B48F873-B988-4977-A097-4F154E4C6185,778C908F-18F2-49E4-B611-19CFB602008B,0,0.165240261,0.877,0.696,0.012,0.262,0.013,0.045,0.886,1.0845,0.017,0,0,0.004,0.003
4799,D1EC0D80-D0E3-4E3D-AE2A-C105FF9A4777,F671E810-0A39-401B-8B97-EA9CF76C6912,316A6EFD-F938-46A5-80FE-2B99066C1062,0,0.215275343,0.938,0.592,0.009,0.218,0.038,0.024,0.899,1.0854,0.002,0,0,0.007,0
4800,689A8348-688D-4491-81CE-7BCBF70F3EED,F6D6D952-4DE4-434D-B20D-DF2D49B7D4B8,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,0,0.308062605,0.743,0.493,0.003,0.178,0.032,0.134,0.793,1.0947,0.098,0,0,0,0
4801,F66BA32B-4BCB-42B2-9BFC-5DE5ABDC172E,8B1F20F2-3B9B-4763-BBEB-6769A85ED9F7,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,0,0.02263861,0.63,0.597,0.02,0.217,0.016,0.126,0.781,1.0917,0.076,0,0,0.001,0
4802,60F97949-0FFD-466B-BBC5-D1774A434363,13B7244B-A8EE-40C4-9860-54D8EFEBECC0,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,0,0.019664909,0.766,0.668,0.048,0.363,0.009,0.139,0.61,1.0759,0.021,0,0,0.014,0.003
4803,BA012C15-D445-4708-85CD-E29E0D71E949,2DF7DA7D-4640-4715-BCD6-C8D24E1E3535,7AB433AC-A76D-4162-BCE7-AD20723AE24C,0,0.274538126,0.84,0.688,0.01,0.306,0.015,0.07,0.851,1.0811,0.042,0,0,0.012,0
4804,8575591F-7EF9-4879-9C57-8ECF364A2B71,60F6F3D5-5527-4F1B-9B73-6BAF487A2944,8DB69703-0D7C-4B41-A983-FC630FAC7074,0,0.19016936,0.758,0.563,0.048,0.316,0.016,0.254,0.493,1.0833,0.148,0,0,0.006,0
4805,82972954-F5CF-423A-BAB2-DE4F40DA8209,B57A5592-87D2-43D0-809A-41494703BFF0,DC101218-7A6A-416E-A880-4837DE382B2F,0,0.387711404,0.766,0.667,0.045,0.313,0.009,0.123,0.8,1.0844,0.033,0,0.001,0.034,0
4813001,A50FA1DA-C308-41FD-9412-EE173DC995F0,5B48F873-B988-4977-A097-4F154E4C6185,778C908F-18F2-49E4-B611-19CFB602008B,1,0.210772539,0.882,0.699,0.018,0.29,0.017,0.086,0.857,1.0922,0.054,0,0.002,0.011,0
4814,82972954-F5CF-423A-BAB2-DE4F40DA8209,B57A5592-87D2-43D0-809A-41494703BFF0,DC101218-7A6A-416E-A880-4837DE382B2F,0,0.395241939,0.766,0.724,0.029,0.324,0.011,0.08,0.817,1.0934,0.028,0,0.001,0.016,0
4819001,03A0C376-85D9-40CE-A281-1C5CD46ED0B8,C783C4FF-A523-4002-8DFD-0A7FFFE53504,051997C9-EA95-417D-BABB-B1A5F6F687FA,1,0.1000289,0.62,0.55,0.043,0.192,0.008,0.24,0.694,1.0913,0.183,0,0.001,0.003,0
4806,BB36A373-F3DA-46D4-AEAC-13A603314739,7EB34E2C-5E24-4162-ADC5-76F0708A2C9D,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,0,0.282506783,0.797,0.53,0.041,0.176,0.046,0.075,0.814,1.0852,0.008,0.002,0.001,0.009,0.004
4807,5D577300-6E72-449A-9E3A-B6DD9E0F0F96,08EA119D-8F2A-49F6-9918-9C6486D2E220,051997C9-EA95-417D-BABB-B1A5F6F687FA,0,0.47567125,0.793,0.629,0.036,0.243,0.022,0.07,0.796,1.083,0.002,0,0,0.009,0.014
4808,44D67ACE-F749-41B1-A6E6-767E4B92FAD9,A36893F8-813A-4D56-8D06-3DD0D0ED9C06,2534CBD7-4F2B-4B48-BD85-D72F0931C79F,0,0.524735279,0.743,0.656,0.091,0.324,0.005,0.16,0.759,1.0814,0.056,0,0.001,0.004,0
4809,3C964087-FC95-46ED-B069-170D98050923,F65A6FB4-460E-45EB-92AC-40EA92AB8C7D,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,0,0.217146804,0.84,0.534,0.03,0.216,0.04,0.109,0.77,1.0962,0.014,0,0,0.002,0.007
4810,B1D48640-E0DC-4F63-8EC3-DD0E2CCB05F1,46462561-83B2-46D4-B921-235F89A71CD5,4AA523AA-163E-460A-BA6B-20C2D25E057D,0,0.557923771,0.819,0.491,0.021,0.102,0.05,0.066,0.834,1.1,0.025,0,0,0.001,0
4811,3A2D45ED-E3C4-4590-9E50-B1DDA6C353DA,00DB364A-1462-48FE-8386-71F19B040A72,7AB433AC-A76D-4162-BCE7-AD20723AE24C,0,0.164116422,0.844,0.606,0.024,0.205,0.013,0.131,0.816,1.0918,0.094,0,0,0.005,0
4812,20453975-A8A3-494F-A5B4-682F138F2E95,53915A71-A607-42D8-BEC0-5A4B458C772C,F06697E3-F6C1-41B9-BE11-F3ABF450DBF8,0,0.065398179,0.837,0.516,0.021,0.105,0.054,0.075,0.86,1.1013,0.049,0,0.004,0.001,0
4813,01E322B8-33AC-4BEC-BC5E-8FF68D099553,5B48F873-B988-4977-A097-4F154E4C6185,716B26B8-3D60-4A4D-8BD9-93FEC64B5848,0,0.193529872,0.882,0.699,0.018,0.29,0.017,0.086,0.857,1.0922,0.054,0,0.002,0.011,0
4815,8575591F-7EF9-4879-9C57-8ECF364A2B71,60F6F3D5-5527-4F1B-9B73-6BAF487A2944,8DB69703-0D7C-4B41-A983-FC630FAC7074,0,0.164231502,0.758,0.613,0.063,0.356,0.025,0.186,0.67,1.0915,0.084,0.002,0.008,0.006,0
4816,5EBF8C34-AFD2-450C-99FA-DBA256C0D29A,2530A9B6-69F4-49E4-9A17-9853BF949A49,ED19D11D-62B6-48B4-9A0F-7C21A91B45D8,0,0.225168417,0.743,0.662,0.025,0.312,0.027,0.06,0.827,1.0794,0.013,0,0,0.005,0.001
4817,E6B11401-F30E-4BE3-8936-ED685F699EE0,0BA1727D-4DEB-4CD9-89D6-701D4880997D,ED19D11D-62B6-48B4-9A0F-7C21A91B45D8,0,0.028008161,0.878,0.661,0.009,0.348,0.021,0.046,0.753,1.0805,0,0,0,0.007,0.005
4818,5D577300-6E72-449A-9E3A-B6DD9E0F0F96,08EA119D-8F2A-49F6-9918-9C6486D2E220,051997C9-EA95-417D-BABB-B1A5F6F687FA,0,0.201019763,0.812,0.588,0.038,0.241,0.018,0.102,0.74,1.0732,0,0,0,0.009,0.035
4819,6B7160DD-E9F8-487A-89DB-45EF62BAA6BA,C783C4FF-A523-4002-8DFD-0A7FFFE53504,F844BDFA-67C5-4F3C-9AC6-91D0521E87E0,0,0.303458408,0.62,0.55,0.043,0.192,0.008,0.24,0.694,1.0913,0.183,0,0.001,0.003,0
4820,C20D4ACB-4A49-4131-B49E-5525F1D32EB4,B9BAC66E-D374-42BD-AD2D-E56167B3F330,4AA523AA-163E-460A-BA6B-20C2D25E057D,0,0.383944964,0.639,0.503,0.025,0.104,0.039,0.063,0.831,1.091,0.016,0,0,0.002,0
4821,BA012C15-D445-4708-85CD-E29E0D71E949,2DF7DA7D-4640-4715-BCD6-C8D24E1E3535,7AB433AC-A76D-4162-BCE7-AD20723AE24C,0,0.225947239,0.655,0.701,0.011,0.299,0.015,0.046,0.881,1.0813,0.022,0,0,0.002,0
4837001,5DFFE566-B9C7-4087-99AF-0251156D6402,DF37C4E3-F755-4212-90A6-793E9CEA690B,716B26B8-3D60-4A4D-8BD9-93FEC64B5848,1,0.02204143,0.96,0.691,0.015,0.276,0.019,0.069,0.858,1.0801,0.041,0,0,0.003,0
4841001,09EB6AD4-EDEC-49E8-98C9-8C7EFB7248E8,0BA1727D-4DEB-4CD9-89D6-701D4880997D,807908F5-67A2-4F59-8D47-ECF512294BAB,1,0.252264964,0.66,0.65,0.021,0.3,0.021,0.077,0.756,1.0796,0.012,0,0.001,0.018,0.003
4844001,C395ECF6-4815-468F-9917-BF2C8B3850CB,60F6F3D5-5527-4F1B-9B73-6BAF487A2944,248BD796-A7F1-481F-8F8C-31E5441BBDF1,1,0.024470288,0.714,0.616,0.016,0.272,0.017,0.126,0.72,1.0834,0.078,0,0.001,0.005,0
4845001,7477F35A-E8B6-43B9-A6D7-833D73409517,09B7DD7D-6B18-4D51-BE8A-BDED2940ED89,00C6123F-413E-4BDB-9E83-8DE289DD0F8E,1,0.189241497,0.752,0.687,0.027,0.425,0.008,0.167,0.71,1.083,0.091,0,0,0.024,0
4846001,F38BDD49-5DC9-4B38-A0C5-B299E937823E,70508BA1-CE0D-4ED6-97DF-BEB8B391FBF9,07388574-824F-43A9-90F5-15D6AD36B694,1,0.494883571,0.82,0.441,0.021,0.095,0.022,0.084,0.787,1.096,0.004,0.005,0,0.001,0
4851001,20453975-A8A3-494F-A5B4-682F138F2E95,53915A71-A607-42D8-BEC0-5A4B458C772C,F06697E3-F6C1-41B9-BE11-F3ABF450DBF8,1,0.043328882,0.752,0.514,0.021,0.148,0.023,0.154,0.565,1.0864,0.063,0.007,0,0.006,0.001
4856,2F607E85-5CE4-4A76-897B-070F1E5A9403,DA9FD2F4-E2B1-459B-B0EB-DBB60DB9EF07,60ED1926-7400-4A76-A86F-8C3B543C3AE8,0,0.030626178,0.681,0.681,0.019,0.312,0.023,0.102,0.687,1.0804,0.038,0,0,0,0
4862001,F0C7B58A-4704-4DF0-8618-A37CF2259DEF,A537AF38-0843-4254-ACC0-2B0206B1D408,0F39D7C8-D425-4BEF-8BE2-28D76F6826D8,1,0.143250587,0.87,0.649,0.007,0.242,0.008,0.107,0.824,1.0741,0.041,0,0,0.045,0
4864001,AACC4614-B3ED-4B36-86D9-8AE92DF2C868,FA73D911-4FFA-4144-B649-70CEB164FD1A,284A83E6-568C-4859-9E55-526ABE9D5979,1,0.920915587,0.814,0.611,0.016,0.234,0.016,0.083,0.87,1.0974,0.034,0,0,0.008,0.005
4865001,403EEC0C-0E92-4DFC-988B-8F8B29DA9572,85EC3A53-C0C1-4DBE-A670-8B85DDAEEC29,D972369C-3F07-40F6-87CA-57A58041C0E4,1,0.055258662,0.789,0.682,0.029,0.367,0.007,0.122,0.74,1.0801,0.022,0,0,0.021,0.001
4866001,67C4FD00-9756-4041-8F5A-218047C32BCE,9A6A53C0-A391-429A-B9D1-24E72610CCDD,07388574-824F-43A9-90F5-15D6AD36B694,1,0.294012877,0.925,0.391,0.024,0.079,0.031,0.162,0.71,1.0862,0.067,0.006,0,0.005,0
4873001,0791D5D1-76EC-48DA-9118-539AA0DFF496,9A6A53C0-A391-429A-B9D1-24E72610CCDD,CBB70A16-C82B-42B2-8620-216E3158C9E8,1,0.198202532,0.7,0.34,0.022,0.044,0.048,0.108,0.728,1.0879,0.033,0,0,0.001,0
4877001,66DC6FA0-E61F-40B3-938A-971EEA84D544,E8A9D39A-1D25-40C9-8390-07491A9B2A45,60E535A0-68AB-42AF-A3B7-2A14246D55BC,1,0.080768998,0.831,0.411,0.009,0.079,0.038,0.084,0.739,1.0809,0.037,0,0,0.004,0.001
4843001,BE7651AF-A501-4F26-A66A-62715C1ED95D,A679EDEB-2DC2-4F33-B305-7DA85397BAD0,2534CBD7-4F2B-4B48-BD85-D72F0931C79F,1,0.091038225,0.689,0.687,0.097,0.406,0.006,0.163,0.569,1.0837,0,0,0.001,0.036,0
